execution_id,campaign_id,hardware_epoch,campaign_run_id,result_id,placement,replica,case_id,pair_id,workload_id,workload_family,implementation_id,simulator_name,simulator_version,adapter,mode,batch_enabled,batch_size_effective,shots_per_call,cpu_model,instance_type,image_id,boot_id,repetition,sequence_index,started_at,duration_seconds,api_calls,attempted_shots,accepted_shots,discarded_shots,logical_errors,throughput_attempted_shots_per_second
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,5,2026-08-24T21:19:06.458077Z,30.048158219999976,188,3760000,541278,3218722,0,125132.4614464175
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,6,2026-08-24T21:19:36.509206Z,30.068485429000162,188,3760000,540212,3219788,0,125047.86810357902
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,7,2026-08-24T21:20:06.580617Z,30.089956633999805,188,3760000,541837,3218163,0,124958.63805105757
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,8,2026-08-24T21:20:36.673583Z,30.0731138029995,188,3760000,541242,3218758,0,125028.62273027998
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,9,2026-08-24T21:21:06.749811Z,30.027194787999974,188,3760000,540262,3219738,0,125219.82244917001
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,distillation-color-code-85q-p5e-2--clifft-0.8.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,10,2026-08-24T21:21:36.900132Z,30.09787565600061,164,16400000,1308792,15091208,551647,544888.9545375716
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,distillation-color-code-85q-p5e-2--clifft-0.8.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,11,2026-08-24T21:22:07.000239Z,30.097773071000063,164,16400000,1307205,15092795,552356,544890.811732573
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,distillation-color-code-85q-p5e-2--clifft-0.8.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,12,2026-08-24T21:22:37.100152Z,30.11688283300009,164,16400000,1308783,15091217,551357,544545.0676598563
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,distillation-color-code-85q-p5e-2--clifft-0.8.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,13,2026-08-24T21:23:07.219984Z,30.103974549999975,164,16400000,1308059,15091941,551945,544778.563134947
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,distillation-color-code-85q-p5e-2--clifft-0.8.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,14,2026-08-24T21:23:37.327057Z,30.105995561999862,164,16400000,1308306,15091694,552797,544741.9922130152
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,surface-code-d7-r7-p1e-3--clifft-0.8.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,15,2026-08-24T21:24:07.567553Z,30.211286480000126,141,14100000,1240376,12859624,0,466712.9951362449
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,surface-code-d7-r7-p1e-3--clifft-0.8.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,16,2026-08-24T21:24:37.781802Z,30.212386256999764,141,14100000,1241244,12858756,0,466696.00607046514
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,surface-code-d7-r7-p1e-3--clifft-0.8.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,17,2026-08-24T21:25:07.997198Z,30.20900187799998,141,14100000,1237802,12862198,0,466748.2910207792
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,surface-code-d7-r7-p1e-3--clifft-0.8.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,18,2026-08-24T21:25:38.209344Z,30.00596866900014,140,14000000,1229190,12770810,0,466573.83917299507
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,surface-code-d7-r7-p1e-3--clifft-0.8.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,19,2026-08-24T21:26:08.218304Z,30.008883348999916,140,14000000,1230934,12769066,0,466528.5221439793
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,20,2026-08-24T21:26:38.333969Z,30.048597894001546,415,41500000,40434658,1065342,1,1381096.0546776275
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,21,2026-08-24T21:27:08.386827Z,30.03314887000056,415,41500000,40434817,1065183,0,1381806.4892107742
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,22,2026-08-24T21:27:38.423434Z,30.003278320996515,414,41400000,40334588,1065412,0,1379849.2137116888
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,23,2026-08-24T21:28:08.430247Z,30.02071100199953,414,41400000,40339665,1060335,1,1379047.9511708617
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,24,2026-08-24T21:28:38.455209Z,30.048640729999534,415,41500000,40436098,1063902,0,1381094.0858488758
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,25,2026-08-24T21:29:08.612791Z,30.086209166000003,98,9800000,3659226,6140774,0,325730.6344554315
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,26,2026-08-24T21:29:38.702200Z,30.281772923999256,99,9900000,3693260,6206740,0,326929.3388087571
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,27,2026-08-24T21:30:08.986874Z,30.066711773000065,98,9800000,3657505,6142495,0,325941.86135114415
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,28,2026-08-24T21:30:39.056595Z,30.273051062000263,99,9900000,3693747,6206253,0,327023.5292678117
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,29,2026-08-24T21:31:09.333040Z,30.283972440000753,99,9900000,3696682,6203318,0,326905.5940271406
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,30,2026-08-24T21:31:39.724095Z,30.340711921999855,44,440000,408435,31565,0,14501.966899496476
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,31,2026-08-24T21:32:10.066845Z,30.327825808000284,44,440000,408983,31017,0,14508.12869954993
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,32,2026-08-24T21:32:40.396703Z,30.329528499000048,44,440000,408764,31236,0,14507.314217380816
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,33,2026-08-24T21:33:10.729370Z,30.330282781999927,44,440000,408597,31403,0,14506.953435367448
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,34,2026-08-24T21:33:41.061696Z,30.32908651200023,44,440000,408498,31502,0,14507.525633055462
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,35,2026-08-24T21:34:13.043992Z,30.05302425099967,193,193,1,192,0,6.421982639353846
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,36,2026-08-24T21:34:43.100019Z,30.21877609400076,192,192,3,189,0,6.353665661466587
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,37,2026-08-24T21:35:13.321763Z,30.026348660997883,176,176,3,173,0,5.861518561149982
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,38,2026-08-24T21:35:43.351093Z,30.06143992199827,192,192,0,192,0,6.386919605254797
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,2,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,39,2026-08-24T21:36:13.416766Z,30.047795593000046,188,188,2,186,0,6.256698579372545
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,0,0,2026-08-25T10:46:38.947206Z,30.04000235600003,331,33100000,22735929,10364071,24,1101864.0946740399
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,1,1,2026-08-25T10:47:08.989925Z,30.005414241999915,330,33000000,22658309,10341691,19,1099801.513615114
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,2,2,2026-08-25T10:47:38.998003Z,30.017078616999953,328,32800000,22520977,10279023,28,1092711.2667594494
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,3,3,2026-08-25T10:48:09.017821Z,30.011300230999893,329,32900000,22599092,10300908,21,1096253.7359849624
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,4,4,2026-08-25T10:48:39.032481Z,30.027639848999854,330,33000000,22661357,10338643,25,1098987.471740945
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,0,5,2026-08-25T10:49:09.192028Z,30.143596719000072,206,4120000,593078,3526922,0,136679.11093711943
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,1,6,2026-08-25T10:49:39.338878Z,30.12671167700003,206,4120000,591928,3528072,0,136755.71513320445
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,2,7,2026-08-25T10:50:09.468600Z,30.141750041999984,206,4120000,593569,3526431,0,136687.48477640242
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,3,8,2026-08-25T10:50:39.613393Z,30.129752246999544,206,4120000,592847,3527153,0,136741.91431196677
